dataset_index,image_path,label,class_name,mask_pixels,mask_ratio,detected
9471,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5319.jpg,52,n02098286-West_Highland_white_terrier,8367,0.1667530293367347,True
9472,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5353.jpg,52,n02098286-West_Highland_white_terrier,18186,0.36244419642857145,True
9473,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5355.jpg,52,n02098286-West_Highland_white_terrier,8171,0.1628467793367347,True
9474,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5357.jpg,52,n02098286-West_Highland_white_terrier,12391,0.24695073341836735,True
9475,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5414.jpg,52,n02098286-West_Highland_white_terrier,24501,0.48830117984693877,True
9476,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_545.jpg,52,n02098286-West_Highland_white_terrier,3051,0.06080596301020408,True
9477,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5472.jpg,52,n02098286-West_Highland_white_terrier,17544,0.34964923469387754,True
9478,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5549.jpg,52,n02098286-West_Highland_white_terrier,31286,0.6235251913265306,True
9479,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5604.jpg,52,n02098286-West_Highland_white_terrier,11642,0.2320232780612245,True
9480,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5621.jpg,52,n02098286-West_Highland_white_terrier,34070,0.6790098852040817,True
9481,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5672.jpg,52,n02098286-West_Highland_white_terrier,21001,0.41854671556122447,True
9482,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5681.jpg,52,n02098286-West_Highland_white_terrier,11233,0.2238719706632653,True
9483,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5700.jpg,52,n02098286-West_Highland_white_terrier,4271,0.08512037627551021,True
9484,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_577.jpg,52,n02098286-West_Highland_white_terrier,5803,0.11565290178571429,True
9485,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5794.jpg,52,n02098286-West_Highland_white_terrier,24652,0.49131058673469385,True
9486,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5814.jpg,52,n02098286-West_Highland_white_terrier,16907,0.33695392219387754,True
9487,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5829.jpg,52,n02098286-West_Highland_white_terrier,4042,0.08055644132653061,True
9488,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5902.jpg,52,n02098286-West_Highland_white_terrier,29391,0.5857581313775511,True
9489,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5930.jpg,52,n02098286-West_Highland_white_terrier,17366,0.34610172193877553,True
9490,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_5979.jpg,52,n02098286-West_Highland_white_terrier,10866,0.2165577168367347,True
9491,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_600.jpg,52,n02098286-West_Highland_white_terrier,4874,0.09713807397959184,True
9492,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6041.jpg,52,n02098286-West_Highland_white_terrier,13517,0.26939174107142855,True
9493,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6123.jpg,52,n02098286-West_Highland_white_terrier,22728,0.4529655612244898,True
9494,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6129.jpg,52,n02098286-West_Highland_white_terrier,28617,0.5703324298469388,True
9495,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6148.jpg,52,n02098286-West_Highland_white_terrier,1065,0.02122528698979592,True
9496,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6158.jpg,52,n02098286-West_Highland_white_terrier,11276,0.22472895408163265,True
9497,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_617.jpg,52,n02098286-West_Highland_white_terrier,16750,0.3338249362244898,True
9498,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6205.jpg,52,n02098286-West_Highland_white_terrier,19715,0.39291693239795916,True
9499,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6216.jpg,52,n02098286-West_Highland_white_terrier,14247,0.2839405293367347,True
9500,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6237.jpg,52,n02098286-West_Highland_white_terrier,12864,0.25637755102040816,True
9501,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6245.jpg,52,n02098286-West_Highland_white_terrier,19137,0.3813974808673469,True
9502,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6254.jpg,52,n02098286-West_Highland_white_terrier,17373,0.3462412308673469,True
9503,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_626.jpg,52,n02098286-West_Highland_white_terrier,4752,0.09470663265306123,True
9504,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6390.jpg,52,n02098286-West_Highland_white_terrier,9924,0.19778380102040816,True
9505,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_642.jpg,52,n02098286-West_Highland_white_terrier,12043,0.24001514668367346,True
9506,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_6516.jpg,52,n02098286-West_Highland_white_terrier,7801,0.15547273596938777,True
9507,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_680.jpg,52,n02098286-West_Highland_white_terrier,1292,0.02574936224489796,True
9508,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_696.jpg,52,n02098286-West_Highland_white_terrier,36723,0.7318837691326531,True
9509,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_721.jpg,52,n02098286-West_Highland_white_terrier,27801,0.554069674744898,True
9510,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_733.jpg,52,n02098286-West_Highland_white_terrier,19409,0.38681839923469385,True
9511,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_749.jpg,52,n02098286-West_Highland_white_terrier,8458,0.16856664540816327,True
9512,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_751.jpg,52,n02098286-West_Highland_white_terrier,2667,0.05315290178571429,True
9513,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_758.jpg,52,n02098286-West_Highland_white_terrier,15700,0.31289859693877553,True
9514,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_763.jpg,52,n02098286-West_Highland_white_terrier,16154,0.3219467474489796,True
9515,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_768.jpg,52,n02098286-West_Highland_white_terrier,9911,0.19752471301020408,True
9516,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_771.jpg,52,n02098286-West_Highland_white_terrier,11092,0.22106186224489796,True
9517,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_830.jpg,52,n02098286-West_Highland_white_terrier,21547,0.4294284119897959,True
9518,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_839.jpg,52,n02098286-West_Highland_white_terrier,34866,0.6948740433673469,True
9519,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_840.jpg,52,n02098286-West_Highland_white_terrier,1174,0.023397640306122448,True
9520,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_92.jpg,52,n02098286-West_Highland_white_terrier,31713,0.6320352359693877,True
9521,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098286-West_Highland_white_terrier/n02098286_945.jpg,52,n02098286-West_Highland_white_terrier,8330,0.166015625,True
9522,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_10144.jpg,53,n02098413-Lhasa,35720,0.7118941326530612,True
9523,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_10285.jpg,53,n02098413-Lhasa,36529,0.7280173788265306,True
9524,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_10590.jpg,53,n02098413-Lhasa,21417,0.4268375318877551,True
9525,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_10966.jpg,53,n02098413-Lhasa,14933,0.2976124043367347,True
9526,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_11048.jpg,53,n02098413-Lhasa,26970,0.5375079719387755,True
9527,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1107.jpg,53,n02098413-Lhasa,15741,0.3137157206632653,True
9528,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1137.jpg,53,n02098413-Lhasa,14503,0.28904257015306123,True
9529,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_11385.jpg,53,n02098413-Lhasa,43273,0.8624242665816326,True
9530,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_11467.jpg,53,n02098413-Lhasa,10297,0.20521763392857142,True
9531,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_11519.jpg,53,n02098413-Lhasa,21482,0.42813297193877553,True
9532,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_12117.jpg,53,n02098413-Lhasa,17793,0.3546117665816326,True
9533,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_12198.jpg,53,n02098413-Lhasa,42365,0.8443279655612245,True
9534,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1268.jpg,53,n02098413-Lhasa,13788,0.27479272959183676,True
9535,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1279.jpg,53,n02098413-Lhasa,13733,0.2736965880102041,True
9536,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_13083.jpg,53,n02098413-Lhasa,11762,0.23441485969387754,True
9537,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_13405.jpg,53,n02098413-Lhasa,27485,0.5477718431122449,True
9538,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1355.jpg,53,n02098413-Lhasa,33429,0.6662348533163265,True
9539,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_13638.jpg,53,n02098413-Lhasa,17820,0.3551498724489796,True
9540,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1396.jpg,53,n02098413-Lhasa,22756,0.45352359693877553,True
9541,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14191.jpg,53,n02098413-Lhasa,23127,0.46091757015306123,True
9542,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14264.jpg,53,n02098413-Lhasa,35991,0.7172951211734694,True
9543,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14328.jpg,53,n02098413-Lhasa,31121,0.6202367665816326,True
9544,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1454.jpg,53,n02098413-Lhasa,27962,0.5572783801020408,True
9545,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14565.jpg,53,n02098413-Lhasa,8553,0.17045998086734693,True
9546,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1457.jpg,53,n02098413-Lhasa,9644,0.19220344387755103,True
9547,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14608.jpg,53,n02098413-Lhasa,24442,0.487125318877551,True
9548,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1471.jpg,53,n02098413-Lhasa,26959,0.5372887436224489,True
9549,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1473.jpg,53,n02098413-Lhasa,12733,0.25376674107142855,True
9550,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14748.jpg,53,n02098413-Lhasa,15673,0.31236049107142855,True
9551,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14785.jpg,53,n02098413-Lhasa,16323,0.3253148915816326,True
9552,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1480.jpg,53,n02098413-Lhasa,21164,0.4217952806122449,True
9553,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1492.jpg,53,n02098413-Lhasa,22020,0.43885522959183676,True
9554,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_14953.jpg,53,n02098413-Lhasa,29189,0.5817323022959183,True
9555,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1522.jpg,53,n02098413-Lhasa,9232,0.1839923469387755,True
9556,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1552.jpg,53,n02098413-Lhasa,16043,0.31973453443877553,True
9557,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_15855.jpg,53,n02098413-Lhasa,29511,0.5881497130102041,True
9558,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_16009.jpg,53,n02098413-Lhasa,26967,0.5374481823979592,True
9559,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_16076.jpg,53,n02098413-Lhasa,33097,0.6596181441326531,True
9560,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_161.jpg,53,n02098413-Lhasa,17098,0.3407605229591837,True
9561,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_16322.jpg,53,n02098413-Lhasa,13517,0.26939174107142855,True
9562,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1655.jpg,53,n02098413-Lhasa,32540,0.6485172193877551,True
9563,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1668.jpg,53,n02098413-Lhasa,30232,0.6025191326530612,True
9564,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_16861.jpg,53,n02098413-Lhasa,12617,0.2514548788265306,True
9565,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1693.jpg,53,n02098413-Lhasa,14731,0.29358657525510207,True
9566,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1702.jpg,53,n02098413-Lhasa,23501,0.46837133290816324,True
9567,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1713.jpg,53,n02098413-Lhasa,6705,0.1336296237244898,True
9568,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1718.jpg,53,n02098413-Lhasa,23988,0.4780771683673469,True
9569,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1719.jpg,53,n02098413-Lhasa,26509,0.5283203125,True
9570,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_17364.jpg,53,n02098413-Lhasa,25432,0.5068558673469388,True
9571,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_17369.jpg,53,n02098413-Lhasa,16692,0.33266900510204084,True
9572,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_17759.jpg,53,n02098413-Lhasa,14749,0.2939453125,True
9573,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_178.jpg,53,n02098413-Lhasa,26918,0.5364716198979592,True
9574,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_1784.jpg,53,n02098413-Lhasa,23454,0.46743463010204084,True
9575,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_17895.jpg,53,n02098413-Lhasa,32151,0.6407645089285714,True
9576,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_17946.jpg,53,n02098413-Lhasa,30448,0.6068239795918368,True
9577,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_18307.jpg,53,n02098413-Lhasa,29535,0.5886280293367347,True
9578,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_18317.jpg,53,n02098413-Lhasa,18124,0.3612085459183674,True
9579,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_18548.jpg,53,n02098413-Lhasa,12548,0.2500797193877551,True
9580,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_18647.jpg,53,n02098413-Lhasa,6360,0.12675382653061223,True
9581,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_18663.jpg,53,n02098413-Lhasa,37276,0.7429049744897959,True
9582,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_18706.jpg,53,n02098413-Lhasa,22764,0.4536830357142857,True
9583,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_19649.jpg,53,n02098413-Lhasa,12590,0.2509167729591837,True
9584,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20034.jpg,53,n02098413-Lhasa,6111,0.12179129464285714,True
9585,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20304.jpg,53,n02098413-Lhasa,13193,0.2629344706632653,True
9586,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20356.jpg,53,n02098413-Lhasa,6542,0.13038105867346939,True
9587,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20398.jpg,53,n02098413-Lhasa,23594,0.4702248086734694,True
9588,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2047.jpg,53,n02098413-Lhasa,12101,0.24117107780612246,True
9589,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20499.jpg,53,n02098413-Lhasa,27138,0.5408561862244898,True
9590,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20614.jpg,53,n02098413-Lhasa,25255,0.5033282844387755,True
9591,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20657.jpg,53,n02098413-Lhasa,8448,0.1683673469387755,True
9592,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20677.jpg,53,n02098413-Lhasa,35928,0.7160395408163265,True
9593,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20774.jpg,53,n02098413-Lhasa,12132,0.2417889030612245,True
9594,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_20830.jpg,53,n02098413-Lhasa,12511,0.24934231505102042,True
9595,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_21040.jpg,53,n02098413-Lhasa,32475,0.6472217793367347,True
9596,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_21411.jpg,53,n02098413-Lhasa,26242,0.5229990433673469,True
9597,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2169.jpg,53,n02098413-Lhasa,7171,0.1429169323979592,True
9598,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2199.jpg,53,n02098413-Lhasa,20243,0.4034398915816326,True
9599,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2308.jpg,53,n02098413-Lhasa,33391,0.6654775191326531,True
9600,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2400.jpg,53,n02098413-Lhasa,18751,0.3737045599489796,True
9601,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2402.jpg,53,n02098413-Lhasa,18785,0.37438217474489793,True
9602,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_244.jpg,53,n02098413-Lhasa,2683,0.05347177933673469,True
9603,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2441.jpg,53,n02098413-Lhasa,11912,0.23740433673469388,True
9604,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2490.jpg,53,n02098413-Lhasa,18445,0.3676060267857143,True
9605,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2536.jpg,53,n02098413-Lhasa,42083,0.8387077487244898,True
9606,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2582.jpg,53,n02098413-Lhasa,10188,0.2030452806122449,True
9607,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2584.jpg,53,n02098413-Lhasa,22255,0.443538743622449,True
9608,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2607.jpg,53,n02098413-Lhasa,4135,0.08240991709183673,True
9609,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2620.jpg,53,n02098413-Lhasa,32641,0.6505301339285714,True
9610,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2639.jpg,53,n02098413-Lhasa,23792,0.4741709183673469,True
9611,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2700.jpg,53,n02098413-Lhasa,29709,0.5920958227040817,True
9612,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2851.jpg,53,n02098413-Lhasa,7523,0.14993223852040816,True
9613,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2908.jpg,53,n02098413-Lhasa,4096,0.08163265306122448,True
9614,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2911.jpg,53,n02098413-Lhasa,14426,0.28750797193877553,True
9615,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2954.jpg,53,n02098413-Lhasa,11077,0.2207629145408163,True
9616,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_2974.jpg,53,n02098413-Lhasa,22841,0.45521763392857145,True
9617,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3007.jpg,53,n02098413-Lhasa,36912,0.7356505102040817,True
9618,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3033.jpg,53,n02098413-Lhasa,22867,0.4557358099489796,True
9619,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3095.jpg,53,n02098413-Lhasa,29616,0.5902423469387755,True
9620,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3114.jpg,53,n02098413-Lhasa,38026,0.7578523596938775,True
9621,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3152.jpg,53,n02098413-Lhasa,26552,0.5291772959183674,True
9622,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3285.jpg,53,n02098413-Lhasa,31003,0.6178850446428571,True
9623,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_333.jpg,53,n02098413-Lhasa,12429,0.2477080676020408,True
9624,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3411.jpg,53,n02098413-Lhasa,19800,0.3946109693877551,True
9625,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_342.jpg,53,n02098413-Lhasa,21544,0.4293686224489796,True
9626,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3428.jpg,53,n02098413-Lhasa,17103,0.34086017219387754,True
9627,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3470.jpg,53,n02098413-Lhasa,14879,0.29653619260204084,True
9628,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3561.jpg,53,n02098413-Lhasa,29769,0.5932916135204082,True
9629,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3741.jpg,53,n02098413-Lhasa,31484,0.6274713010204082,True
9630,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3798.jpg,53,n02098413-Lhasa,18494,0.3685825892857143,True
9631,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_387.jpg,53,n02098413-Lhasa,35905,0.7155811543367347,True
9632,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3899.jpg,53,n02098413-Lhasa,5866,0.11690848214285714,True
9633,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_3995.jpg,53,n02098413-Lhasa,18368,0.36607142857142855,True
9634,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_4033.jpg,53,n02098413-Lhasa,22459,0.44760443239795916,True
9635,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_4100.jpg,53,n02098413-Lhasa,12398,0.24709024234693877,True
9636,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_4115.jpg,53,n02098413-Lhasa,39075,0.7787587691326531,True
9637,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02098413-Lhasa/n02098413_4141.jpg,53,n02098413-Lhasa,16601,0.33085538903061223,True
